2009,11,5,BSX,Sell,100
2009,10,20,CCE,Buy,100
2009,11,5,CCE,Sell,100
2009,10,20,DVA,Buy,100
2009,11,5,DVA,Sell,100
2009,10,20,IPG,Buy,100
2009,11,5,IPG,Sell,100
2009,10,20,LMT,Buy,100
2009,11,5,LMT,Sell,100
2009,10,20,STI,Buy,100
2009,11,5,STI,Sell,100
2009,10,20,STT,Buy,100
2009,11,5,STT,Sell,100
2009,11,11,DV,Buy,100
2009,11,30,DV,Sell,100
2009,11,11,KSS,Buy,100
2009,11,30,KSS,Sell,100
2009,11,17,JEC,Buy,100
2009,12,4,JEC,Sell,100
2009,11,18,ADSK,Buy,100
2009,12,7,ADSK,Sell,100
2009,11,18,KR,Buy,100
2009,12,7,KR,Sell,100
